env_time,total_time,avg_simulation_second,event_store_size
554,0:00:13.420525,0:00:00.024225,546
555,0:00:13.420525,0:00:00.024181,546
556,0:00:13.503522,0:00:00.024287,546
557,0:00:13.538517,0:00:00.024306,576
558,0:00:13.939725,0:00:00.024982,563
559,0:00:13.959728,0:00:00.024973,571
560,0:00:14.075709,0:00:00.025135,568
561,0:00:14.130125,0:00:00.025187,604
562,0:00:14.555606,0:00:00.025900,589
563,0:00:14.611595,0:00:00.025953,614
564,0:00:14.873540,0:00:00.026372,594
565,0:00:14.912499,0:00:00.026394,594
566,0:00:14.923498,0:00:00.026367,594
567,0:00:15.037498,0:00:00.026521,594
568,0:00:15.090543,0:00:00.026568,614
569,0:00:15.368345,0:00:00.027009,602
570,0:00:15.443306,0:00:00.027094,614
571,0:00:15.579299,0:00:00.027284,608
572,0:00:15.641174,0:00:00.027345,608
573,0:00:15.655181,0:00:00.027321,658
574,0:00:16.077797,0:00:00.028010,628
575,0:00:16.100832,0:00:00.028001,640
576,0:00:16.148642,0:00:00.028036,635
577,0:00:16.189641,0:00:00.028058,650
578,0:00:16.271692,0:00:00.028152,641
579,0:00:16.271692,0:00:00.028103,641
580,0:00:16.315645,0:00:00.028130,641
581,0:00:16.323645,0:00:00.028096,641
582,0:00:16.446827,0:00:00.028259,641
583,0:00:16.469346,0:00:00.028249,641
584,0:00:16.625344,0:00:00.028468,641
585,0:00:16.645073,0:00:00.028453,641
586,0:00:16.645073,0:00:00.028405,641
587,0:00:16.807078,0:00:00.028632,641
588,0:00:16.844072,0:00:00.028646,641
589,0:00:16.860880,0:00:00.028626,641
590,0:00:16.899870,0:00:00.028644,641
591,0:00:16.973870,0:00:00.028721,641
592,0:00:16.973870,0:00:00.028672,641
593,0:00:16.992809,0:00:00.028656,641
594,0:00:17.012810,0:00:00.028641,641
595,0:00:17.012810,0:00:00.028593,641
596,0:00:17.012810,0:00:00.028545,641
597,0:00:17.012810,0:00:00.028497,653
598,0:00:17.244003,0:00:00.028836,642
599,0:00:17.244003,0:00:00.028788,642
600,0:00:17.244003,0:00:00.028740,642
601,0:00:17.307999,0:00:00.028799,642
602,0:00:17.307999,0:00:00.028751,642
603,0:00:17.323999,0:00:00.028730,642
604,0:00:17.437961,0:00:00.028871,642
605,0:00:17.437961,0:00:00.028823,642
606,0:00:17.463005,0:00:00.028817,642
607,0:00:17.463005,0:00:00.028769,642
608,0:00:17.463005,0:00:00.028722,642
609,0:00:17.463005,0:00:00.028675,642
610,0:00:17.463005,0:00:00.028628,642
611,0:00:17.463005,0:00:00.028581,642
612,0:00:17.463005,0:00:00.028534,642
613,0:00:17.463005,0:00:00.028488,642
614,0:00:17.463005,0:00:00.028441,642
615,0:00:17.463005,0:00:00.028395,642
616,0:00:17.463005,0:00:00.028349,642
617,0:00:17.463005,0:00:00.028303,642
618,0:00:17.463005,0:00:00.028257,642
619,0:00:17.463005,0:00:00.028212,642
620,0:00:17.463005,0:00:00.028166,642
621,0:00:17.463005,0:00:00.028121,642
622,0:00:17.463005,0:00:00.028076,642
623,0:00:17.463005,0:00:00.028031,642
624,0:00:17.463005,0:00:00.027986,642
625,0:00:17.463005,0:00:00.027941,642
626,0:00:17.463005,0:00:00.027896,642
627,0:00:17.463005,0:00:00.027852,654
628,0:00:17.725688,0:00:00.028226,650
629,0:00:17.725688,0:00:00.028181,650
630,0:00:17.725688,0:00:00.028136,650
