env_time,total_time,avg_simulation_second,event_store_size
440,0:00:00.397835,0:00:00.000904,109
441,0:00:00.397835,0:00:00.000902,109
442,0:00:00.398837,0:00:00.000902,109
443,0:00:00.398837,0:00:00.000900,113
444,0:00:00.404839,0:00:00.000912,109
445,0:00:00.404839,0:00:00.000910,109
446,0:00:00.404839,0:00:00.000908,109
447,0:00:00.404839,0:00:00.000906,109
448,0:00:00.404839,0:00:00.000904,109
449,0:00:00.404839,0:00:00.000902,109
450,0:00:00.414856,0:00:00.000922,109
451,0:00:00.414856,0:00:00.000920,109
452,0:00:00.414856,0:00:00.000918,109
453,0:00:00.414856,0:00:00.000916,109
454,0:00:00.414856,0:00:00.000914,109
455,0:00:00.414856,0:00:00.000912,109
456,0:00:00.414856,0:00:00.000910,109
457,0:00:00.414856,0:00:00.000908,109
458,0:00:00.414856,0:00:00.000906,113
459,0:00:00.423851,0:00:00.000923,111
460,0:00:00.424874,0:00:00.000924,111
461,0:00:00.424874,0:00:00.000922,111
462,0:00:00.427840,0:00:00.000926,111
463,0:00:00.427840,0:00:00.000924,111
464,0:00:00.427840,0:00:00.000922,111
465,0:00:00.429838,0:00:00.000924,111
466,0:00:00.429838,0:00:00.000922,111
467,0:00:00.429838,0:00:00.000920,111
468,0:00:00.429838,0:00:00.000918,115
469,0:00:00.437861,0:00:00.000934,111
470,0:00:00.437861,0:00:00.000932,111
471,0:00:00.437861,0:00:00.000930,111
472,0:00:00.437861,0:00:00.000928,111
473,0:00:00.437861,0:00:00.000926,119
474,0:00:00.447862,0:00:00.000945,114
475,0:00:00.450840,0:00:00.000949,114
476,0:00:00.450840,0:00:00.000947,114
477,0:00:00.452356,0:00:00.000948,114
478,0:00:00.452356,0:00:00.000946,114
479,0:00:00.452356,0:00:00.000944,114
480,0:00:00.459358,0:00:00.000957,114
481,0:00:00.459358,0:00:00.000955,114
482,0:00:00.465374,0:00:00.000966,114
483,0:00:00.465374,0:00:00.000964,114
484,0:00:00.465374,0:00:00.000962,114
485,0:00:00.468360,0:00:00.000966,114
486,0:00:00.468360,0:00:00.000964,114
487,0:00:00.468360,0:00:00.000962,114
488,0:00:00.468360,0:00:00.000960,114
489,0:00:00.468360,0:00:00.000958,114
490,0:00:00.468360,0:00:00.000956,114
491,0:00:00.468360,0:00:00.000954,114
492,0:00:00.468360,0:00:00.000952,114
493,0:00:00.469355,0:00:00.000952,122
494,0:00:00.489355,0:00:00.000991,118
495,0:00:00.489355,0:00:00.000989,118
496,0:00:00.489355,0:00:00.000987,118
497,0:00:00.491367,0:00:00.000989,118
498,0:00:00.491367,0:00:00.000987,118
499,0:00:00.492354,0:00:00.000987,118
500,0:00:00.495355,0:00:00.000991,118
501,0:00:00.495355,0:00:00.000989,118
502,0:00:00.499358,0:00:00.000995,118
503,0:00:00.499358,0:00:00.000993,118
504,0:00:00.499358,0:00:00.000991,118
505,0:00:00.499358,0:00:00.000989,118
506,0:00:00.499358,0:00:00.000987,118
507,0:00:00.499358,0:00:00.000985,118
508,0:00:00.499358,0:00:00.000983,118
509,0:00:00.499358,0:00:00.000981,118
510,0:00:00.499358,0:00:00.000979,118
511,0:00:00.499358,0:00:00.000977,118
512,0:00:00.499358,0:00:00.000975,118
513,0:00:00.499358,0:00:00.000973,120
514,0:00:00.504356,0:00:00.000981,118
515,0:00:00.504356,0:00:00.000979,118
516,0:00:00.504356,0:00:00.000977,118
517,0:00:00.504356,0:00:00.000976,118
518,0:00:00.504356,0:00:00.000974,118
519,0:00:00.504356,0:00:00.000972,118
520,0:00:00.508353,0:00:00.000978,118
