env_time,total_time,avg_simulation_second,event_store_size
489,0:00:03.696845,0:00:00.007560,456
490,0:00:03.696845,0:00:00.007545,456
491,0:00:03.696845,0:00:00.007529,456
492,0:00:03.696845,0:00:00.007514,456
493,0:00:03.696845,0:00:00.007499,480
494,0:00:03.947314,0:00:00.007991,466
495,0:00:03.947314,0:00:00.007974,466
496,0:00:03.947314,0:00:00.007958,466
497,0:00:03.973314,0:00:00.007995,466
498,0:00:03.973314,0:00:00.007979,466
499,0:00:03.981269,0:00:00.007978,466
500,0:00:04.032771,0:00:00.008066,466
501,0:00:04.032771,0:00:00.008049,466
502,0:00:04.091774,0:00:00.008151,466
503,0:00:04.091774,0:00:00.008135,466
504,0:00:04.091774,0:00:00.008119,466
505,0:00:04.091774,0:00:00.008103,466
506,0:00:04.091774,0:00:00.008087,466
507,0:00:04.091774,0:00:00.008071,466
508,0:00:04.091774,0:00:00.008055,466
509,0:00:04.091774,0:00:00.008039,466
510,0:00:04.091774,0:00:00.008023,466
511,0:00:04.091774,0:00:00.008007,466
512,0:00:04.091774,0:00:00.007992,466
513,0:00:04.091774,0:00:00.007976,472
514,0:00:04.160771,0:00:00.008095,468
515,0:00:04.160771,0:00:00.008079,468
516,0:00:04.160771,0:00:00.008064,468
517,0:00:04.170815,0:00:00.008067,468
518,0:00:04.170815,0:00:00.008052,468
519,0:00:04.170815,0:00:00.008036,468
520,0:00:04.180822,0:00:00.008040,468
521,0:00:04.180822,0:00:00.008025,468
522,0:00:04.180822,0:00:00.008009,468
523,0:00:04.180822,0:00:00.007994,504
524,0:00:04.485553,0:00:00.008560,485
525,0:00:04.495129,0:00:00.008562,485
526,0:00:04.495129,0:00:00.008546,485
527,0:00:04.520759,0:00:00.008578,485
528,0:00:04.520759,0:00:00.008562,485
529,0:00:04.533800,0:00:00.008571,485
530,0:00:04.583760,0:00:00.008649,485
531,0:00:04.583760,0:00:00.008632,485
532,0:00:04.631817,0:00:00.008706,485
533,0:00:04.631817,0:00:00.008690,485
534,0:00:04.631817,0:00:00.008674,485
535,0:00:04.653803,0:00:00.008699,485
536,0:00:04.653803,0:00:00.008682,485
537,0:00:04.653803,0:00:00.008666,485
538,0:00:04.653803,0:00:00.008650,497
539,0:00:04.780137,0:00:00.008869,492
540,0:00:04.780137,0:00:00.008852,498
541,0:00:04.835184,0:00:00.008937,494
542,0:00:04.845137,0:00:00.008939,503
543,0:00:04.923133,0:00:00.009067,498
544,0:00:04.932303,0:00:00.009067,498
545,0:00:04.955247,0:00:00.009092,498
546,0:00:04.955247,0:00:00.009076,498
547,0:00:04.981200,0:00:00.009106,534
548,0:00:05.275748,0:00:00.009627,518
549,0:00:05.287749,0:00:00.009632,518
550,0:00:05.287749,0:00:00.009614,518
551,0:00:05.336788,0:00:00.009686,518
552,0:00:05.336788,0:00:00.009668,548
553,0:00:05.499967,0:00:00.009946,529
554,0:00:05.527866,0:00:00.009978,529
555,0:00:05.527866,0:00:00.009960,529
556,0:00:05.641872,0:00:00.010147,529
557,0:00:05.642872,0:00:00.010131,559
558,0:00:05.943865,0:00:00.010652,542
559,0:00:05.968868,0:00:00.010678,550
560,0:00:06.000870,0:00:00.010716,548
561,0:00:06.037334,0:00:00.010762,584
562,0:00:06.136130,0:00:00.010918,573
563,0:00:06.137128,0:00:00.010901,595
564,0:00:06.153643,0:00:00.010911,586
565,0:00:06.160642,0:00:00.010904,580
566,0:00:06.165643,0:00:00.010893,576
567,0:00:06.170639,0:00:00.010883,572
568,0:00:06.173640,0:00:00.010869,590
569,0:00:06.183641,0:00:00.010868,586
570,0:00:06.197643,0:00:00.010873,589
571,0:00:06.211641,0:00:00.010879,584
572,0:00:06.213641,0:00:00.010863,582
573,0:00:06.217637,0:00:00.010851,629
574,0:00:06.232638,0:00:00.010858,625
575,0:00:06.234637,0:00:00.010843,633
576,0:00:06.240052,0:00:00.010833,629
577,0:00:06.243188,0:00:00.010820,638
578,0:00:06.249905,0:00:00.010813,635
579,0:00:06.253904,0:00:00.010801,629
580,0:00:06.256908,0:00:00.010788,625
581,0:00:06.258902,0:00:00.010773,621
582,0:00:06.261900,0:00:00.010759,616
583,0:00:06.271901,0:00:00.010758,616
584,0:00:06.309900,0:00:00.010805,616
585,0:00:06.331902,0:00:00.010824,616
586,0:00:06.356899,0:00:00.010848,616
587,0:00:06.373901,0:00:00.010858,616
588,0:00:06.405899,0:00:00.010894,616
589,0:00:06.418899,0:00:00.010898,616
590,0:00:06.418899,0:00:00.010879,616
591,0:00:06.431900,0:00:00.010883,616
592,0:00:06.452001,0:00:00.010899,616
593,0:00:06.473668,0:00:00.010917,616
594,0:00:06.473668,0:00:00.010898,616
595,0:00:06.473668,0:00:00.010880,616
596,0:00:06.473668,0:00:00.010862,616
597,0:00:06.473668,0:00:00.010844,628
598,0:00:06.598905,0:00:00.011035,625
599,0:00:06.598905,0:00:00.011017,625
600,0:00:06.598905,0:00:00.010998,625
601,0:00:06.598905,0:00:00.010980,625
602,0:00:06.598905,0:00:00.010962,625
603,0:00:06.598905,0:00:00.010943,625
604,0:00:06.618830,0:00:00.010958,625
605,0:00:06.618830,0:00:00.010940,625
606,0:00:06.629834,0:00:00.010940,625
607,0:00:06.629834,0:00:00.010922,625
608,0:00:06.629834,0:00:00.010904,625
609,0:00:06.629834,0:00:00.010886,625
610,0:00:06.629834,0:00:00.010869,625
611,0:00:06.629834,0:00:00.010851,625
612,0:00:06.629834,0:00:00.010833,625
613,0:00:06.629834,0:00:00.010815,625
614,0:00:06.629834,0:00:00.010798,625
615,0:00:06.629834,0:00:00.010780,625
616,0:00:06.629834,0:00:00.010763,625
617,0:00:06.629834,0:00:00.010745,625
618,0:00:06.629834,0:00:00.010728,625
619,0:00:06.629834,0:00:00.010711,625
620,0:00:06.629834,0:00:00.010693,625
621,0:00:06.629834,0:00:00.010676,625
622,0:00:06.629834,0:00:00.010659,625
623,0:00:06.629834,0:00:00.010642,625
